Cod_Cliente,COM,ED,SX,NIV_EDUC,RENTA,E_CIVIL,VIG,TRX_T,TRX_T-1,TRX_T-2,SALDO_T,SALDO_T-1,SALDO_T-2,SALDO_T-3,SALDO_T-4,SALDO_T-5,CERRO
1028,84,24.6,M       ,MED     ,300,SOL     ,13,36,43,36,309135.75,287174.57,579225.71,2146493.33,1237740.0,1286063.04,0
1029,80,28.8,M       ,UNV     ,544,CAS     ,19,64,93,57,303992.7,418907.29,222285.14,1512825.24,1795071.91,1670240.44,0
1030,118,31.9,M       ,UNV     ,890,CAS     ,43,9,9,11,0.0,0.0,0.0,0.0,0.0,0.0,1
1031,80,31.0,F       ,MED     ,432,SOL     ,34,24,29,29,582583.8,571288.0,515469.57,1290116.67,1188274.29,1063225.22,0
1032,253,24.1,F       ,UNV     ,328,SOL     ,25,17,8,24,259117.35,214036.05,299242.71,145148.1,38395.71,113015.22,0
1033,66,31.0,M       ,MED     ,327,CAS     ,49,31,30,35,117904.65,115245.75,153290.14,788674.76,907960.95,773306.96,0
1034,329,31.8,M       ,TEC     ,485,CAS     ,8,21,12,10,92645.85,87291.15,98430.86,275322.14,369755.71,13473.91,0
1035,284,30.0,F       ,TEC     ,461,CAS     ,23,85,120,137,282921.75,33201.9,85796.43,358736.67,147387.14,466091.74,0
1036,95,31.0,M       ,TEC     ,634,CAS     ,46,79,70,64,567443.7,1571461.14,1210215.29,4410577.14,5515421.43,4567511.3,0
1037,85,32.7,M       ,UNV     ,590,SOL     ,19,20,7,76,3225606.24,3778837.1,4566587.6,2704372.48,24929142.86,0.0,1
1038,115,28.8,M       ,UNV     ,825,SOL     ,4,8,6,11,0.0,0.0,0.0,0.0,0.0,0.0,1
1039,222,31.3,M       ,UNV     ,782,SEP     ,41,203,180,291,565944.3,530701.65,266290.0,807848.57,919344.29,371194.78,0
1040,93,30.7,M       ,UNV     ,430,SOL     ,62,22,30,42,4177665.0,17184051.71,5373549.0,12346103.33,2602014.29,15158.7,0
1041,279,30.8,F       ,UNV     ,324,CAS     ,60,26,46,97,543335.0,30256.7,28479.71,47627.0,550442.86,0.0,1
1042,16,30.6,F       ,UNV     ,1242,SOL     ,78,53,31,49,59718.67,189670.3,264708.57,871741.71,20814.76,907400.0,1
1043,16,32.0,M       ,EUN     ,420,SOL     ,30,56,29,29,-29306.55,-130517.1,-12877.29,16147.62,-111657.14,44807.39,0
1044,115,27.1,F       ,UNV     ,643,SOL     ,7,26,46,61,0.0,11428.57,231452.57,149814.1,233317.9,14815.3,0
1045,105,32.0,M       ,UNV     ,817,CAS     ,14,9,9,9,0.0,0.0,0.0,0.0,0.0,0.0,1
1046,98,29.0,M       ,EUN     ,458,CAS     ,11,60,77,63,598221.0,291062.85,146961.29,1118563.05,3292352.76,2741074.43,0
1047,213,30.1,F       ,UNV     ,320,SOL     ,41,11,12,16,0.0,0.0,-9846.95,-3719.05,-4211.91,0.0,1
1048,88,28.4,F       ,TEC     ,400,SOL     ,24,39,52,22,103969.05,288309.75,851096.71,686924.29,2806407.14,1102682.61,0
1049,108,27.6,F       ,UNV     ,785,SOL     ,58,56,61,50,652320.6,476118.75,1069873.0,2909614.76,1983615.71,2724847.83,0
1050,80,29.0,M       ,UNV     ,410,SOL     ,32,45,28,65,99976.05,140872.71,16218.0,191612.38,48256.67,-38483.91,0
1051,105,29.9,M       ,UNV     ,452,CAS     ,60,35,29,31,3789422.43,5494200.0,1354357.5,791675.67,2802190.48,0.0,1
1052,279,27.6,M       ,UNV     ,450,SOL     ,29,85,65,91,615425.85,188740.0,384904.0,1701311.91,1560317.62,1739310.0,0
1053,88,23.9,F       ,TEC     ,530,SOL     ,17,0,6,18,949817.81,941038.0,282954.19,428.57,0.0,0.0,1
1054,95,25.9,M       ,TEC     ,345,SOL     ,13,48,30,37,60751.33,33082.0,22037.95,65449.76,368712.38,0.0,1
1055,510,30.3,F       ,UNV     ,660,CAS     ,43,9,14,23,6873.43,13626.9,2989.0,47486.14,0.0,0.0,1
1056,302,32.4,F       ,TEC     ,330,CAS     ,45,77,55,63,2223573.9,1339231.86,1332597.57,3314549.52,5438879.05,1893754.35,0
1057,89,29.2,M       ,UNV     ,430,CAS     ,34,19,29,32,4955.43,45536.4,93386.0,142310.48,0.0,0.0,1
1058,93,29.2,M       ,MED     ,460,CAS     ,54,5,10,13,124066.57,54624.6,55967.8,90568.9,112484.29,0.0,1
1059,89,29.6,M       ,UNV     ,637,CAS     ,35,9,8,12,0.0,0.0,0.0,0.0,0.0,0.0,1
1060,61,25.0,F       ,TEC     ,320,SOL     ,5,67,43,59,0.0,729778.07,330416.0,81975.43,113816.19,427692.0,0
1061,72,24.7,F       ,UNV     ,500,SOL     ,14,5,5,2,0.0,8854.8,20327.0,0.0,-44.29,0.0,1
1062,89,28.3,M       ,UNV     ,479,SOL     ,30,9,11,21,19717.62,22979.9,5285.4,20422.29,155607.14,75208.1,1
1063,173,28.8,M       ,TEC     ,481,CAS     ,26,52,53,36,60530.05,53621.75,36259.25,87235.76,585471.43,0.0,1
1064,112,32.8,M       ,TEC     ,704,SOL     ,21,61,38,69,35257.9,8275.15,10952.38,310954.05,4847798.57,0.0,1
1065,193,31.7,M       ,MED     ,940,SOL     ,9,3,8,8,0.0,328701.0,0.0,60013.33,139591.67,88680.67,1
1066,92,33.2,M       ,MED     ,516,CAS     ,25,54,64,67,405561.15,259045.35,845290.71,11214739.52,4696219.52,1208152.17,0
1067,16,31.7,M       ,UNV     ,600,CAS     ,55,69,164,160,61644.81,91421.55,105638.85,41592.62,1452249.05,0.0,1
1068,118,30.2,F       ,MED     ,309,SOL     ,28,24,19,20,11369.25,6238.5,-379.14,44945.24,17096.19,-951.3,0
1069,22,30.8,M       ,TEC     ,377,SOL     ,34,56,47,27,362814.9,176771.7,99919.43,391838.57,1317014.29,5265836.09,0
1070,85,30.6,M       ,UNV     ,620,CAS     ,44,12,18,11,0.0,0.0,0.0,0.0,0.0,0.0,1
1071,291,30.8,F       ,UNV     ,340,SOL     ,16,41,48,56,98950.8,478047.43,564080.86,585227.14,496270.48,2519103.04,0
1072,90,32.4,F       ,UNV     ,390,SOL     ,47,13,25,37,539825.1,627139.35,524308.71,478721.48,1658588.57,0.0,1
1073,213,31.6,M       ,UNV     ,1499,CAS     ,17,9,34,14,455380.67,814500.0,506701.62,1029.71,3371132.38,2853067.62,1
1074,131,32.1,M       ,UNV     ,690,CAS     ,42,39,62,70,312528.9,173276.29,399414.0,2112407.62,1684886.19,885426.52,0
1075,93,30.6,M       ,UNV     ,730,CAS     ,55,89,119,118,417019.05,313450.65,1233643.0,7829505.24,6794943.81,5074212.61,0
1076,86,30.9,M       ,UNV     ,1067,SOL     ,7,34,4,6,0.0,0.0,0.0,0.0,0.0,0.0,1
1077,70,31.0,M       ,MED     ,500,CAS     ,38,33,31,47,400425.6,504532.57,4698376.14,7352096.67,2687095.71,1411199.57,0
1078,148,30.4,M       ,UNV     ,500,SOL     ,56,1,2,4,15152.0,15152.0,15152.0,11141.05,150548.57,0.0,1
1079,11,30.8,F       ,UNV     ,700,SOL     ,23,4,6,19,556842.76,273497.9,43736.95,15090.29,0.0,0.0,1
1080,13,29.6,F       ,UNV     ,590,SOL     ,64,42,33,50,1274799.45,385170.3,3468413.71,7274104.76,5164582.86,1999849.13,0
1081,105,30.6,M       ,UNV     ,325,SOL     ,7,6,4,10,58400.0,58899.25,34914.1,57423.86,106899.52,0.0,1
1082,80,30.3,F       ,TEC     ,474,CAS     ,39,79,99,100,54846.76,53750.25,28138.95,37461.76,199925.24,0.0,1
1083,105,30.2,M       ,        ,630,CAS     ,8,8,8,13,9069.52,7823.4,13594.43,5063.52,12890.86,0.0,1
1084,326,29.6,M       ,TEC     ,370,CAS     ,15,46,26,60,5516403.33,9124855.0,2634726.6,252119.43,24670.28,0.0,1
1085,105,31.4,M       ,TEC     ,505,CAS     ,19,24,25,25,106436.14,28637.8,18803.55,6760.29,474015.24,0.0,1
1086,92,31.2,M       ,BAS     ,895,SOL     ,18,103,76,80,157017.3,496305.43,3265953.14,1432141.91,859845.24,1285382.61,0
1087,98,29.7,F       ,TEC     ,550,CAS     ,6,58,58,56,52404.75,86870.71,119294.29,727277.71,50393.71,156038.74,0
1088,92,29.9,M       ,UNV     ,905,CAS     ,34,45,39,46,4686192.6,2964581.43,1496436.57,4306453.81,3551846.67,3579874.35,0
1089,88,30.2,F       ,UNV     ,550,CAS     ,36,10,32,27,120712.86,19088.3,278509.4,560040.86,1294400.95,32171.91,1
1090,89,29.9,M       ,UNV     ,676,SOL     ,36,25,90,59,196431.0,11793.85,18022.0,35802.9,512350.95,0.0,1
1091,105,30.7,M       ,TEC     ,423,CAS     ,8,17,26,10,0.0,1000.0,487266.85,393793.81,1527192.86,0.0,1
1092,1,29.9,M       ,UNV     ,404,SOL     ,50,41,34,50,634214.95,316510.2,286197.5,206898.29,1124920.48,1166121.91,1
1093,291,30.3,M       ,UNV     ,1075,CAS     ,22,43,45,47,639233.1,947963.55,1055035.71,4490916.67,4838166.19,7681933.48,0
1094,29,29.3,M       ,UNV     ,704,SOL     ,33,55,60,48,548217.05,604684.9,500468.0,1086207.14,4747529.05,6436045.71,1
1095,80,30.3,F       ,TEC     ,342,SEP     ,20,23,31,24,50383.35,12899.71,188917.0,757518.57,377383.81,626680.44,0
1096,85,29.0,F       ,UNV     ,713,SOL     ,9,45,48,50,1064332.95,1103251.65,1178209.71,1871202.57,1687741.43,1567198.43,0
1097,80,29.7,M       ,TEC     ,428,SOL     ,39,18,18,16,0.0,19906.45,9523.81,9523.81,95238.1,0.0,1
1098,52,28.6,M       ,MED     ,360,SOL     ,40,3,8,20,381312.67,605049.0,452874.6,495244.19,415298.57,67728.57,1
1099,85,29.7,M       ,UNV     ,313,SOL     ,33,61,52,17,652622.86,676028.95,52790.1,14366.0,232764.76,0.0,1
1100,108,29.3,M       ,TEC     ,480,CAS     ,6,19,6,22,17426.13,166236.65,270600.95,144424.67,106600.38,0.0,1
1101,90,30.3,F       ,UNV     ,300,SOL     ,59,16,27,48,418072.19,244660.5,149108.6,739651.52,1119389.52,1564450.95,1
1102,80,28.7,M       ,UNV     ,305,SOL     ,37,10,3,10,104719.05,96624.0,63788.0,66467.33,423101.91,403225.24,1
1103,94,29.7,F       ,UNV     ,272,SOL     ,45,7,8,13,179889.14,223494.3,237533.9,123062.76,946778.1,531117.14,1
1104,99,30.2,F       ,UNV     ,576,SOL     ,20,38,58,81,335685.1,153397.1,83168.95,206347.24,4086895.71,0.0,1
1105,98,28.8,F       ,UNV     ,494,CAS     ,11,25,34,34,257285.76,157546.65,177185.1,167912.43,2790825.86,0.0,1
1106,89,29.8,F       ,UNV     ,383,CAS     ,57,41,44,50,536259.6,468105.15,504469.43,2150394.29,1771333.81,2466210.0,0
1107,173,30.1,M       ,UNV     ,400,SOL     ,40,52,48,41,19725.0,65498.7,-1279.71,310767.62,1491040.48,280535.22,0
1108,253,29.9,F       ,UNV     ,405,CAS     ,37,74,117,101,48761.76,205589.45,111583.35,89734.81,1418856.19,0.0,1
1109,193,29.0,F       ,UNV     ,600,SOL     ,44,50,70,37,920986.76,844679.1,116567.05,184413.62,7827349.05,0.0,1
1110,5,27.7,M       ,UNV     ,360,SOL     ,7,33,24,34,0.0,0.0,-2580.1,0.0,89512.86,0.0,1
1111,16,27.8,F       ,UNV     ,398,SOL     ,15,39,34,40,276202.2,178907.25,384015.86,1294007.62,795229.05,1376441.3,0
1112,59,27.6,F       ,TEC     ,450,CAS     ,29,85,38,46,2866918.95,2088031.71,3099907.86,9266236.19,10544335.71,9118048.7,0
1113,75,29.2,F       ,TEC     ,344,SOL     ,16,13,30,70,8130.95,85429.4,95238.1,14943.05,310646.67,138370.95,1
1114,105,29.3,M       ,TEC     ,373,SOL     ,29,12,26,23,38383.33,223729.6,219768.14,232541.62,1158284.76,0.0,1
1115,105,29.7,M       ,MED     ,300,SOL     ,41,38,50,96,87701.33,30690.45,38638.2,95943.57,458960.48,0.0,1
1116,88,29.2,M       ,UNV     ,1500,SOL     ,43,6,12,3,10997.71,66840.15,3227.75,85714.29,300250.0,0.0,1
1117,126,28.1,M       ,UNV     ,720,CAS     ,26,12,38,21,27157.76,0.0,0.0,243372.38,0.0,0.0,1
1118,16,28.4,F       ,TEC     ,250,CAS     ,31,50,52,52,311511.33,403056.6,252934.0,534657.43,1289637.62,1263125.71,1
1119,105,29.4,F       ,TEC     ,500,SOL     ,36,12,5,6,0.0,0.0,0.0,0.0,0.0,-247322.61,0
1120,99,28.8,F       ,MED     ,505,SOL     ,26,13,11,19,13588.52,11895.1,15746.14,41874.19,136461.91,0.0,1
1121,93,29.3,M       ,UNV     ,350,CAS     ,48,22,13,42,23169.71,8486.85,10234.1,-537.05,0.0,0.0,1
1122,103,27.9,M       ,TEC     ,720,SOL     ,6,13,26,92,30000.0,1356649.65,407194.71,167179.57,284630.71,128771.74,0
1123,98,28.3,F       ,MED     ,392,SOL     ,30,134,126,96,60791570.55,16386588.15,1986363.71,5454462.38,7723234.29,5556420.87,0
1124,49,28.6,F       ,UNV     ,608,SOL     ,36,18,36,43,78285.71,40000.0,12155.43,67861.71,1278964.29,6424195.24,1
1125,103,28.4,F       ,        ,1170,CAS     ,4,51,68,56,0.0,0.0,0.0,62843.38,154260.52,15258.3,0
1126,16,27.8,M       ,TEC     ,478,CAS     ,30,11,15,50,165483.48,131038.9,62638.52,23514.62,0.0,0.0,1
1127,85,27.6,F       ,TEC     ,550,CAS     ,41,26,37,52,323678.81,240486.3,326702.33,416529.86,3367562.86,0.0,1
1128,115,28.8,M       ,TEC     ,424,SOL     ,38,36,37,56,76800.0,432035.5,1024925.43,830612.1,548830.48,3676136.19,1
1129,94,28.8,M       ,UNV     ,402,CAS     ,51,37,25,36,396746.55,85640.29,107978.43,490744.29,1693234.29,174615.65,0
1130,131,29.4,F       ,UNV     ,336,SOL     ,21,24,12,8,91840.19,111769.0,231193.0,168262.38,416397.62,0.0,1
1131,109,28.6,M       ,TEC     ,938,SOL     ,29,43,48,48,249935.25,579533.7,414982.71,942620.0,1952839.05,1568413.48,0
1132,173,27.8,M       ,TEC     ,419,SOL     ,12,47,58,52,424986.0,218023.5,465329.0,1329985.29,2277434.14,1317924.78,0
1133,226,29.3,M       ,UNV     ,346,SOL     ,21,97,67,73,327969.24,376445.0,366448.86,439212.1,1680090.0,1682267.62,1
1134,89,30.4,M       ,TEC     ,370,SOL     ,17,40,43,77,47739.48,56971.7,16378.4,18184.14,173271.91,0.0,1
1135,105,26.7,M       ,TEC     ,600,SOL     ,50,66,110,149,403845.71,75917.9,122454.0,85583.52,245927.14,173649.52,1
1136,80,28.3,M       ,UNV     ,981,SOL     ,5,2,2,0,0.0,421729.76,341409.86,209876.0,207264.29,203855.22,0
1137,85,27.2,F       ,UNV     ,700,SOL     ,4,27,13,5,0.0,0.0,5710.0,0.0,0.0,347826.09,0
1138,213,27.9,M       ,UNV     ,315,SOL     ,39,18,35,53,62202.86,45922.1,5668.6,26605.05,313120.0,121559.05,1
1139,193,26.7,F       ,UNV     ,550,SOL     ,33,83,57,77,154566.6,274204.8,516175.14,735981.91,524505.71,818573.04,0
1140,66,28.6,M       ,UNV     ,763,CAS     ,28,73,70,56,262645.57,169159.75,288824.24,221487.29,3241824.29,0.0,1
1141,89,27.0,M       ,UNV     ,400,SOL     ,4,87,99,66,0.0,0.0,471497.33,27169.05,89591.1,54456.09,0
1142,5,27.1,F       ,TEC     ,550,SOL     ,64,12,11,16,147882.24,16535.7,285.71,0.0,-13622.86,0.0,1
1143,85,28.4,M       ,UNV     ,500,SOL     ,58,5,4,5,34831.71,34150.2,33469.8,32698.95,69089.52,0.0,1
1144,80,27.8,F       ,UNV     ,728,SOL     ,58,21,27,5,18586.5,95976.71,56279.14,214083.81,125771.43,-9027.39,0
1145,16,31.4,M       ,TEC     ,557,CAS     ,21,138,63,60,385251.62,179343.8,172732.0,1278345.71,3832504.0,0.0,1
1146,86,33.0,F       ,TEC     ,409,SOL     ,31,22,26,40,108479.71,47092.55,52620.19,37306.52,257382.86,0.0,1
1147,93,29.2,M       ,UNV     ,496,CAS     ,37,25,14,33,408436.38,128552.7,77046.5,390696.38,286156.19,1030661.43,1
1148,99,31.4,F       ,TEC     ,298,CAS     ,23,3,8,5,135.43,22210.6,52332.43,85288.33,237956.67,0.0,1
1149,101,31.0,M       ,TEC     ,403,CAS     ,33,23,21,30,908164.95,28.05,0.0,12.0,136431.91,0.0,1
1150,106,31.0,F       ,MED     ,335,SOL     ,30,75,110,109,1540479.45,3396947.57,6387281.71,44153016.19,29346197.62,26984470.0,0
1151,509,27.2,M       ,TEC     ,511,CAS     ,11,12,42,41,237906.48,100388.85,79929.75,264115.24,1409406.0,0.0,1
1152,108,31.0,F       ,MED     ,557,CAS     ,18,46,59,84,42429.33,247697.8,104110.76,230899.9,185169.05,217451.91,1
1153,85,26.8,M       ,TEC     ,400,SOL     ,34,48,46,136,526425.75,594832.95,1053107.43,700372.38,3023064.76,2027936.09,0
1154,226,28.3,M       ,UNV     ,455,CAS     ,22,69,63,49,348057.9,204070.43,320758.86,911823.33,1071602.38,763146.09,0
1155,213,26.8,F       ,TEC     ,420,SOL     ,35,17,19,17,0.0,0.0,0.0,0.0,0.0,0.0,1
1156,23,27.1,M       ,TEC     ,600,SOL     ,36,129,70,100,2016822.0,1665067.65,1811225.86,3786750.48,10127180.0,21364855.22,0
1157,253,28.4,M       ,EUN     ,695,SOL     ,40,64,107,109,183796.65,787038.0,1033265.14,1210581.91,212097.14,564936.52,0
1158,93,28.8,M       ,MED     ,620,CAS     ,26,78,64,70,4118.85,17465.55,367489.86,1410217.62,96719.52,117922.17,0
1159,272,27.9,M       ,EUN     ,350,CAS     ,35,22,14,25,3878.95,0.0,4003.4,320.19,9711.43,0.0,1
1160,25,26.7,M       ,TEC     ,394,SOL     ,39,36,82,62,2255070.6,1990699.8,6806358.0,6017475.24,3816530.48,2391733.91,0
1161,66,27.2,M       ,UNV     ,553,CAS     ,17,31,16,12,952868.76,599552.0,732770.1,399457.33,603290.95,535928.57,1
1162,90,27.8,F       ,TEC     ,400,SOL     ,50,29,31,49,66977.52,146972.6,192056.95,323380.86,1449948.57,0.0,1
1163,88,27.6,M       ,UNV     ,589,SOL     ,23,47,21,18,503831.81,675399.35,679715.81,680000.38,6376833.81,0.0,1
1164,111,26.7,F       ,MED     ,296,CAS     ,24,50,45,44,2990151.9,2518165.35,3337500.14,389301.43,640407.62,179239.57,0
1165,16,28.0,M       ,EUN     ,350,SOL     ,12,10,40,13,16333.65,38263.8,39958.71,66426.43,284743.29,54378.0,0
1166,115,27.1,F       ,MED     ,316,SOL     ,29,20,18,21,11150.05,11341.9,22262.1,13997.33,207394.76,0.0,1
1167,74,27.1,M       ,TEC     ,466,CAS     ,46,7,5,10,0.0,0.0,0.0,0.0,0.0,0.0,1
1168,89,25.9,F       ,UNV     ,530,SOL     ,4,8,9,19,0.0,0.0,277.78,3763.24,4585.43,0.0,1
1169,98,27.4,F       ,UNV     ,650,SOL     ,11,63,99,101,326465.67,370026.8,159193.71,224180.1,363812.14,0.0,1
1170,89,25.6,M       ,MED     ,445,CAS     ,9,41,34,68,228615.3,127417.05,615095.86,5608641.71,7561846.29,651423.91,0
1171,182,27.6,M       ,UNV     ,585,SOL     ,25,70,83,93,965704.05,263951.0,894411.29,2517292.38,5291183.81,4307041.74,0
1172,16,25.9,M       ,TEC     ,317,SOL     ,9,70,54,59,42564.15,0.45,78033.14,0.0,223323.43,87144.78,0
1173,31,26.9,M       ,UNV     ,441,SOL     ,23,50,70,49,369726.57,285978.3,308584.8,310816.86,551369.52,870797.14,1
1174,86,26.6,F       ,UNV     ,652,SOL     ,33,20,21,28,216490.1,150422.4,175429.33,81638.1,314063.33,-5198.57,1
1175,93,26.8,F       ,UNV     ,528,SOL     ,23,18,27,8,98009.95,18016.25,15266.5,13052.33,130197.14,0.0,1
1176,105,26.4,M       ,UNV     ,548,SOL     ,61,19,17,23,71648.4,205211.1,82302.43,149675.24,636315.71,1238906.52,0
1177,67,26.7,M       ,TEC     ,483,CAS     ,29,25,91,173,0.0,16602.8,20850.7,42309.24,60014.29,0.0,1
1178,89,26.8,F       ,        ,380,SOL     ,27,11,4,19,0.0,39834.6,0.0,-13060.38,-283587.14,0.0,1
1179,112,27.4,M       ,MED     ,454,SOL     ,38,18,31,43,595697.81,1713287.8,1548562.6,304581.43,21952878.1,8373436.67,1
1180,118,25.8,F       ,UNV     ,373,SOL     ,6,37,24,36,44891.5,204327.75,220315.9,243725.62,481255.24,0.0,1
1181,83,26.6,M       ,TEC     ,450,CAS     ,10,37,51,51,94692.9,101687.75,166231.75,82387.29,826984.76,0.0,1
1182,93,35.7,F       ,UNV     ,500,SOL     ,6,25,13,12,0.0,0.0,429224.85,56374.48,224531.43,0.0,1
1183,109,25.2,M       ,MED     ,600,CAS     ,32,45,24,67,86209.62,28881.1,38486.81,61945.95,37178.57,0.0,1
1184,80,25.1,M       ,UNV     ,402,SOL     ,46,110,84,109,189578.7,246803.25,335349.86,1410416.19,789706.19,1042623.91,0
1185,88,25.8,F       ,TEC     ,380,CAS     ,39,11,8,18,79626.9,73609.95,62049.29,167733.81,0.0,48701.74,0
1186,326,25.4,M       ,UNV     ,250,SOL     ,12,27,19,36,30508.48,16916.9,33649.7,74365.67,1593559.05,0.0,1
1187,80,25.0,F       ,UNV     ,597,SOL     ,39,81,46,63,477023.85,328809.71,505096.57,1020654.29,651170.48,1345693.48,0
1188,104,24.6,M       ,UNV     ,369,SOL     ,8,21,38,68,0.0,3170.0,30209.71,111602.76,36314.29,-117343.14,1
1189,88,25.4,M       ,UNV     ,690,SOL     ,7,38,78,70,685975.14,422989.2,830151.6,358885.9,960535.71,3013855.95,1
1190,88,25.6,F       ,UNV     ,435,SOL     ,31,14,9,9,37872.76,519796.4,626013.71,845973.9,1552.38,71428.57,1
1191,110,24.6,F       ,UNV     ,510,SOL     ,24,15,6,9,481.48,11966.5,3632.0,13301.95,47256.19,0.0,1
1192,253,25.2,F       ,UNV     ,338,CAS     ,54,24,48,76,-66053.95,-22587.15,19385.33,19931.76,0.0,0.0,1
1193,80,24.7,F       ,UNV     ,374,SOL     ,16,25,13,45,98148.1,111940.9,5038.95,98437.62,260997.14,46851.91,1
1194,115,24.0,F       ,UNV     ,418,SOL     ,15,7,6,8,1883781.15,1767050.4,3848779.57,11201435.24,11608032.86,8635667.39,0
1195,103,28.9,F       ,UNV     ,464,SOL     ,27,39,72,46,488968.57,1264782.4,3166395.6,1338440.86,2325817.14,823697.14,1
1196,131,24.2,M       ,TEC     ,430,SOL     ,11,23,31,48,253745.05,239088.7,530018.2,469364.19,797625.0,0.0,1
1197,149,24.1,F       ,UNV     ,500,SOL     ,26,8,13,4,9239.19,4161.55,2448.7,421.52,-5640.0,0.0,1
1198,11,24.1,M       ,UNV     ,405,SOL     ,4,48,23,39,0.0,0.0,177932.53,527986.29,634254.57,0.0,1
1199,82,24.6,F       ,TEC     ,340,SOL     ,4,19,24,23,0.0,0.0,198200.12,1649532.52,646041.57,62793.22,0
1200,80,24.4,M       ,MED     ,800,SOL     ,8,49,47,25,2847543.0,2132456.25,2063765.14,3374954.29,3686877.86,2867051.09,0
1201,106,24.2,M       ,MED     ,440,CAS     ,30,5,6,3,-6972.3,-12794.14,-5244.57,-11410.48,-3212.86,-29122.61,0
1202,326,24.0,M       ,TEC     ,490,SOL     ,22,27,20,57,188432.4,539628.86,2414186.86,11705207.14,3652323.81,4933270.87,0
1203,13,24.9,F       ,UNV     ,365,SOL     ,11,30,19,22,9164.71,-9906.6,21560.15,15834.9,-366904.29,0.0,1
1204,16,24.0,M       ,UNV     ,450,SOL     ,28,58,47,106,15721.2,381280.65,233335.71,757080.0,57247.62,143029.57,0
1205,67,25.1,F       ,TEC     ,687,SOL     ,8,37,28,31,4815669.6,2938194.0,3734829.14,5880133.81,4622763.1,3241990.65,0
1206,82,24.7,M       ,UNV     ,369,SOL     ,25,26,18,33,79114.05,75922.86,115173.71,219200.0,223379.05,559258.26,0
1207,92,25.1,M       ,TEC     ,375,SOL     ,18,21,35,55,1135422.45,1404697.2,1169183.14,1645783.33,1336031.91,1675571.3,0
1208,115,24.0,M       ,TEC     ,408,CAS     ,21,4,11,3,6142.14,159705.0,15699.1,8385.81,41785.71,0.0,1
1209,88,25.0,M       ,UNV     ,333,SOL     ,18,72,51,79,231905.25,156606.6,248074.29,684777.62,709401.91,1097884.78,0
1210,170,25.3,M       ,MED     ,423,SOL     ,11,5,8,24,8229.71,105.2,-5425.35,-13382.14,5398.29,0.0,1
1211,88,23.4,F       ,TEC     ,683,SOL     ,23,36,17,16,541272.3,354125.4,212421.0,81378.1,76047.62,1039710.87,0
1212,80,24.3,M       ,TEC     ,289,SOL     ,27,26,22,38,293457.6,201448.2,100930.71,817949.05,304591.91,455023.04,0
1213,118,24.4,M       ,TEC     ,366,SOL     ,22,48,45,66,1036547.1,526253.55,440284.14,599323.33,550622.86,2534598.26,0
1214,13,22.3,M       ,TEC     ,450,SOL     ,43,6,12,16,336150.9,240625.71,602946.29,594662.38,1405077.62,1171173.91,0
1215,86,22.3,M       ,UNV     ,413,SOL     ,7,9,30,50,57697.52,84096.1,18903.2,87363.9,761858.81,0.0,1
1216,92,26.2,F       ,UNV     ,329,SOL     ,20,49,40,39,298674.0,326522.5,312325.05,371705.76,6925322.38,0.0,1
1217,93,22.0,M       ,MED     ,390,SOL     ,31,49,113,25,639283.24,468029.75,216686.05,101206.76,9724350.95,0.0,1
1218,88,22.7,M       ,EUN     ,400,SOL     ,9,31,9,3,900.75,0.0,13427.0,22012.0,82893.43,369962.35,0
1219,16,21.4,M       ,TEC     ,492,CAS     ,11,39,45,53,278090.85,153244.65,438475.29,765077.71,280566.48,341670.26,0
1220,98,28.3,M       ,UNV     ,380,SOL     ,47,146,101,32,83258.7,50282.14,62621.71,50824.29,-44879.05,1686170.87,0
1221,173,26.9,M       ,TEC     ,464,SOL     ,37,20,7,12,50898.57,45538.3,63669.14,1680.29,0.0,0.0,1
1222,88,27.3,F       ,TEC     ,1050,CAS     ,30,48,29,41,16748.86,70691.5,73883.05,267416.71,235183.81,0.0,1
1223,326,30.0,M       ,TEC     ,403,SOL     ,23,0,14,9,838392.43,14523.15,1610.24,127521.0,805.71,0.0,1
1224,127,24.0,M       ,MED     ,450,SOL     ,40,19,20,12,33413.29,0.0,0.0,0.0,0.0,0.0,1
1225,87,22.8,M       ,UNV     ,810,SOL     ,47,10,6,6,4814.86,0.0,0.0,0.0,0.0,33333.33,1
1226,105,25.7,M       ,TEC     ,620,SOL     ,28,32,38,46,1305879.3,1955556.15,543433.57,891490.48,164396.67,0.0,0
1227,80,28.1,M       ,MED     ,430,SOL     ,47,28,13,42,86069.71,78360.5,248934.1,79251.33,565562.86,22969172.86,1
1228,326,24.9,M       ,TEC     ,359,SOL     ,45,6,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1229,109,28.4,M       ,MED     ,300,CAS     ,22,84,46,43,2370166.67,4748801.0,5022494.1,5579191.24,12949295.24,7695148.57,1
1230,105,45.2,M       ,TEC     ,370,CAS     ,59,7,21,18,65296.19,71405.95,10553.19,26487.1,437192.86,0.0,1
1231,110,23.0,F       ,EUN     ,500,SOL     ,33,60,44,40,837078.24,356749.95,259791.76,83478.67,434256.19,0.0,1
1232,291,38.6,M       ,TEC     ,417,CAS     ,33,44,45,52,401586.9,236167.05,1589540.81,1045485.19,14505411.43,0.0,1
1233,89,36.1,M       ,TEC     ,1780,CAS     ,4,45,98,120,0.0,0.0,210000.0,2005643.24,379759.29,82539.13,0
